"","controller","condition","item","accuracy","rt","subject","group"
"12","PictureAccept","Unambiguous",17,1,1476,"Native 1","Native"
"20","PictureAccept","Ambiguous",13,0,2984,"Native 1","Native"
"32","PictureAccept","Ambiguous",4,1,2039,"Native 1","Native"
"36","PictureAccept","Unambiguous",11,1,2446,"Native 1","Native"
"56","PictureAccept","Control",9,1,2067,"Native 1","Native"
"80","PictureAccept","Unambiguous",2,1,2503,"Native 1","Native"
"96","PictureAccept","Ambiguous",10,0,4702,"Native 1","Native"
"100","PictureAccept","Control",12,0,1898,"Native 1","Native"
"104","PictureAccept","Ambiguous",16,0,1578,"Native 1","Native"
"112","PictureAccept","Control",6,1,2013,"Native 1","Native"
"116","PictureAccept","Ambiguous",7,0,2354,"Native 1","Native"
"120","PictureAccept","Control",15,1,4161,"Native 1","Native"
"136","PictureAccept","Control",18,1,2036,"Native 1","Native"
"144","PictureAccept","Ambiguous",1,1,1425,"Native 1","Native"
"204","PictureAccept","Unambiguous",8,1,1786,"Native 1","Native"
"208","PictureAccept","Unambiguous",14,1,1961,"Native 1","Native"
"212","PictureAccept","Unambiguous",5,1,1362,"Native 1","Native"
"216","PictureAccept","Control",3,1,1266,"Native 1","Native"
"244","PictureAccept","Ambiguous",15,0,8773,"Native 2","Native"
"268","PictureAccept","Ambiguous",3,0,1875,"Native 2","Native"
"284","PictureAccept","Unambiguous",10,1,3389,"Native 2","Native"
"288","PictureAccept","Unambiguous",1,1,5060,"Native 2","Native"
"292","PictureAccept","Ambiguous",18,0,2659,"Native 2","Native"
"304","PictureAccept","Control",14,1,1651,"Native 2","Native"
"324","PictureAccept","Ambiguous",12,1,1932,"Native 2","Native"
"340","PictureAccept","Unambiguous",7,1,3006,"Native 2","Native"
"356","PictureAccept","Ambiguous",9,1,1648,"Native 2","Native"
"360","PictureAccept","Control",8,1,1254,"Native 2","Native"
"372","PictureAccept","Unambiguous",4,1,3202,"Native 2","Native"
"380","PictureAccept","Ambiguous",6,0,2345,"Native 2","Native"
"408","PictureAccept","Unambiguous",13,1,3022,"Native 2","Native"
"412","PictureAccept","Control",5,1,1321,"Native 2","Native"
"420","PictureAccept","Control",11,1,2655,"Native 2","Native"
"424","PictureAccept","Control",17,1,1780,"Native 2","Native"
"436","PictureAccept","Unambiguous",16,1,2808,"Native 2","Native"
"444","PictureAccept","Control",2,1,1745,"Native 2","Native"
"480","PictureAccept","Control",16,1,2533,"Native 3","Native"
"488","PictureAccept","Unambiguous",3,1,1881,"Native 3","Native"
"496","PictureAccept","Ambiguous",5,1,1501,"Native 3","Native"
"500","PictureAccept","Control",7,1,2910,"Native 3","Native"
"504","PictureAccept","Ambiguous",11,1,2324,"Native 3","Native"
"512","PictureAccept","Control",1,1,2614,"Native 3","Native"
"524","PictureAccept","Unambiguous",18,1,3751,"Native 3","Native"
"528","PictureAccept","Control",10,1,1889,"Native 3","Native"
"532","PictureAccept","Ambiguous",8,1,1994,"Native 3","Native"
"536","PictureAccept","Control",13,1,1772,"Native 3","Native"
"564","PictureAccept","Unambiguous",12,1,2430,"Native 3","Native"
"588","PictureAccept","Ambiguous",14,1,2168,"Native 3","Native"
"604","PictureAccept","Ambiguous",17,1,1839,"Native 3","Native"
"640","PictureAccept","Unambiguous",6,1,2399,"Native 3","Native"
"648","PictureAccept","Unambiguous",9,1,1440,"Native 3","Native"
"652","PictureAccept","Control",4,1,1565,"Native 3","Native"
"664","PictureAccept","Unambiguous",15,0,6644,"Native 3","Native"
"672","PictureAccept","Ambiguous",2,1,1723,"Native 3","Native"
"688","PictureAccept","Unambiguous",14,0,791,"Native 4","Native"
"692","PictureAccept","Control",6,0,958,"Native 4","Native"
"732","PictureAccept","Unambiguous",17,0,1430,"Native 4","Native"
"736","PictureAccept","Unambiguous",11,0,958,"Native 4","Native"
"740","PictureAccept","Control",15,1,2282,"Native 4","Native"
"752","PictureAccept","Unambiguous",2,1,843,"Native 4","Native"
"756","PictureAccept","Unambiguous",8,0,964,"Native 4","Native"
"780","PictureAccept","Unambiguous",5,0,992,"Native 4","Native"
"816","PictureAccept","Ambiguous",1,1,884,"Native 4","Native"
"824","PictureAccept","Ambiguous",4,1,1409,"Native 4","Native"
"832","PictureAccept","Control",12,1,1154,"Native 4","Native"
"836","PictureAccept","Ambiguous",10,0,1282,"Native 4","Native"
"860","PictureAccept","Ambiguous",7,0,1662,"Native 4","Native"
"868","PictureAccept","Control",18,1,1499,"Native 4","Native"
"884","PictureAccept","Ambiguous",13,0,943,"Native 4","Native"
"888","PictureAccept","Control",3,0,1409,"Native 4","Native"
"892","PictureAccept","Ambiguous",16,0,3044,"Native 4","Native"
"896","PictureAccept","Control",9,1,2333,"Native 4","Native"
"908","PictureAccept","Ambiguous",6,1,2046,"Native 5","Native"
"912","PictureAccept","Unambiguous",16,0,2744,"Native 5","Native"
"920","PictureAccept","Control",11,1,1152,"Native 5","Native"
"940","PictureAccept","Ambiguous",15,0,2656,"Native 5","Native"
"948","PictureAccept","Control",5,1,1151,"Native 5","Native"
"972","PictureAccept","Ambiguous",12,1,1143,"Native 5","Native"
"976","PictureAccept","Control",8,1,1094,"Native 5","Native"
"980","PictureAccept","Ambiguous",3,1,1908,"Native 5","Native"
"1004","PictureAccept","Control",14,1,2100,"Native 5","Native"
"1008","PictureAccept","Ambiguous",9,1,1112,"Native 5","Native"
"1012","PictureAccept","Control",2,1,6265,"Native 5","Native"
"1020","PictureAccept","Unambiguous",7,1,1205,"Native 5","Native"
"1024","PictureAccept","Ambiguous",18,1,1557,"Native 5","Native"
"1040","PictureAccept","Control",17,1,1130,"Native 5","Native"
"1080","PictureAccept","Unambiguous",1,1,2002,"Native 5","Native"
"1084","PictureAccept","Unambiguous",13,1,1360,"Native 5","Native"
"1112","PictureAccept","Unambiguous",4,1,1000,"Native 5","Native"
"1116","PictureAccept","Unambiguous",10,1,1114,"Native 5","Native"
"1132","PictureAccept","Ambiguous",11,0,1433,"Native 6","Native"
"1136","PictureAccept","Unambiguous",6,1,1203,"Native 6","Native"
"1152","PictureAccept","Control",4,0,1171,"Native 6","Native"
"1196","PictureAccept","Ambiguous",5,1,1390,"Native 6","Native"
"1200","PictureAccept","Unambiguous",9,1,1199,"Native 6","Native"
"1204","PictureAccept","Control",13,0,1124,"Native 6","Native"
"1212","PictureAccept","Control",7,1,1215,"Native 6","Native"
"1220","PictureAccept","Unambiguous",18,0,1278,"Native 6","Native"
"1224","PictureAccept","Control",10,1,1105,"Native 6","Native"
"1236","PictureAccept","Unambiguous",3,0,1201,"Native 6","Native"
"1244","PictureAccept","Unambiguous",12,0,993,"Native 6","Native"
"1252","PictureAccept","Ambiguous",17,1,946,"Native 6","Native"
"1256","PictureAccept","Unambiguous",15,0,1182,"Native 6","Native"
"1300","PictureAccept","Ambiguous",14,1,1006,"Native 6","Native"
"1308","PictureAccept","Control",1,1,1472,"Native 6","Native"
"1312","PictureAccept","Ambiguous",2,0,1161,"Native 6","Native"
"1320","PictureAccept","Control",16,1,978,"Native 6","Native"
"1340","PictureAccept","Ambiguous",8,1,1223,"Native 6","Native"
"1358","PictureAccept","Ambiguous",4,1,2590,"Native 7","Native"
"1362","PictureAccept","Ambiguous",16,1,1536,"Native 7","Native"
"1366","PictureAccept","Control",9,0,4461,"Native 7","Native"
"1398","PictureAccept","Control",6,1,2305,"Native 7","Native"
"1410","PictureAccept","Control",3,1,2169,"Native 7","Native"
"1414","PictureAccept","Ambiguous",13,0,3389,"Native 7","Native"
"1418","PictureAccept","Unambiguous",8,1,1240,"Native 7","Native"
"1422","PictureAccept","Ambiguous",7,1,1638,"Native 7","Native"
"1454","PictureAccept","Unambiguous",17,0,3839,"Native 7","Native"
"1466","PictureAccept","Control",15,1,8270,"Native 7","Native"
"1490","PictureAccept","Unambiguous",11,0,1554,"Native 7","Native"
"1498","PictureAccept","Unambiguous",2,1,1308,"Native 7","Native"
"1502","PictureAccept","Control",18,1,1053,"Native 7","Native"
"1510","PictureAccept","Ambiguous",1,1,3618,"Native 7","Native"
"1518","PictureAccept","Unambiguous",14,0,3862,"Native 7","Native"
"1530","PictureAccept","Ambiguous",10,1,1411,"Native 7","Native"
"1546","PictureAccept","Unambiguous",5,1,1115,"Native 7","Native"
"1550","PictureAccept","Control",12,1,1434,"Native 7","Native"
"1586","PictureAccept","Unambiguous",13,1,3778,"Native 8","Native"
"1590","PictureAccept","Control",17,0,3819,"Native 8","Native"
"1602","PictureAccept","Ambiguous",18,0,1573,"Native 8","Native"
"1606","PictureAccept","Unambiguous",16,0,2012,"Native 8","Native"
"1610","PictureAccept","Control",8,1,2854,"Native 8","Native"
"1618","PictureAccept","Unambiguous",1,1,3506,"Native 8","Native"
"1650","PictureAccept","Ambiguous",6,0,2566,"Native 8","Native"
"1654","PictureAccept","Unambiguous",7,1,2240,"Native 8","Native"
"1658","PictureAccept","Control",5,0,2727,"Native 8","Native"
"1678","PictureAccept","Unambiguous",4,0,3006,"Native 8","Native"
"1694","PictureAccept","Ambiguous",12,1,3070,"Native 8","Native"
"1706","PictureAccept","Ambiguous",15,0,4807,"Native 8","Native"
"1710","PictureAccept","Control",14,1,3147,"Native 8","Native"
"1734","PictureAccept","Control",11,1,2381,"Native 8","Native"
"1742","PictureAccept","Ambiguous",9,1,1444,"Native 8","Native"
"1758","PictureAccept","Unambiguous",10,1,2566,"Native 8","Native"
"1766","PictureAccept","Ambiguous",3,1,1785,"Native 8","Native"
"1774","PictureAccept","Control",2,0,2167,"Native 8","Native"
"1814","PictureAccept","Ambiguous",8,1,1236,"Native 9","Native"
"1822","PictureAccept","Unambiguous",12,1,1423,"Native 9","Native"
"1826","PictureAccept","Control",10,1,1893,"Native 9","Native"
"1858","PictureAccept","Control",13,1,1303,"Native 9","Native"
"1862","PictureAccept","Control",7,1,2115,"Native 9","Native"
"1866","PictureAccept","Ambiguous",2,1,1102,"Native 9","Native"
"1874","PictureAccept","Unambiguous",6,1,1255,"Native 9","Native"
"1890","PictureAccept","Control",1,0,1762,"Native 9","Native"
"1894","PictureAccept","Control",16,1,1330,"Native 9","Native"
"1898","PictureAccept","Ambiguous",17,0,1070,"Native 9","Native"
"1914","PictureAccept","Ambiguous",14,1,1081,"Native 9","Native"
"1918","PictureAccept","Control",4,1,940,"Native 9","Native"
"1950","PictureAccept","Unambiguous",18,1,1727,"Native 9","Native"
"1954","PictureAccept","Ambiguous",5,1,1012,"Native 9","Native"
"1978","PictureAccept","Unambiguous",3,1,748,"Native 9","Native"
"1990","PictureAccept","Ambiguous",11,0,857,"Native 9","Native"
"1994","PictureAccept","Unambiguous",9,0,1427,"Native 9","Native"
"2010","PictureAccept","Unambiguous",15,1,1382,"Native 9","Native"
"2052","PictureAccept","Unambiguous",5,1,2645,"Native 10","Native"
"2060","PictureAccept","Unambiguous",8,1,1762,"Native 10","Native"
"2072","PictureAccept","Unambiguous",2,1,2401,"Native 10","Native"
"2084","PictureAccept","Ambiguous",13,1,2540,"Native 10","Native"
"2088","PictureAccept","Ambiguous",10,1,9896,"Native 10","Native"
"2096","PictureAccept","Ambiguous",7,1,6417,"Native 10","Native"
"2108","PictureAccept","Ambiguous",1,1,2834,"Native 10","Native"
"2120","PictureAccept","Control",15,1,6331,"Native 10","Native"
"2124","PictureAccept","Control",3,1,2531,"Native 10","Native"
"2152","PictureAccept","Control",6,0,1838,"Native 10","Native"
"2160","PictureAccept","Unambiguous",14,1,3227,"Native 10","Native"
"2176","PictureAccept","Control",9,1,2038,"Native 10","Native"
"2188","PictureAccept","Unambiguous",17,1,1118,"Native 10","Native"
"2200","PictureAccept","Unambiguous",11,0,9015,"Native 10","Native"
"2208","PictureAccept","Ambiguous",16,1,1421,"Native 10","Native"
"2212","PictureAccept","Control",12,1,1801,"Native 10","Native"
"2216","PictureAccept","Ambiguous",4,1,1793,"Native 10","Native"
"2236","PictureAccept","Control",18,1,3961,"Native 10","Native"
"2264","PictureAccept","Ambiguous",18,1,3760,"Native 11","Native"
"2272","PictureAccept","Control",11,1,5746,"Native 11","Native"
"2276","PictureAccept","Ambiguous",9,1,2926,"Native 11","Native"
"2280","PictureAccept","Unambiguous",1,1,2922,"Native 11","Native"
"2284","PictureAccept","Unambiguous",10,1,1713,"Native 11","Native"
"2288","PictureAccept","Control",2,1,2333,"Native 11","Native"
"2296","PictureAccept","Control",14,1,2041,"Native 11","Native"
"2300","PictureAccept","Ambiguous",15,1,3929,"Native 11","Native"
"2320","PictureAccept","Unambiguous",16,1,1940,"Native 11","Native"
"2344","PictureAccept","Unambiguous",7,1,2692,"Native 11","Native"
"2360","PictureAccept","Unambiguous",13,1,2344,"Native 11","Native"
"2376","PictureAccept","Control",5,1,1699,"Native 11","Native"
"2396","PictureAccept","Unambiguous",4,1,1609,"Native 11","Native"
"2412","PictureAccept","Ambiguous",12,1,2078,"Native 11","Native"
"2416","PictureAccept","Control",17,1,3707,"Native 11","Native"
"2436","PictureAccept","Ambiguous",3,1,1643,"Native 11","Native"
"2440","PictureAccept","Control",8,1,3011,"Native 11","Native"
"2460","PictureAccept","Ambiguous",6,1,2222,"Native 11","Native"
"2480","PictureAccept","Ambiguous",17,1,797,"Native 12","Native"
"2484","PictureAccept","Unambiguous",18,1,2109,"Native 12","Native"
"2492","PictureAccept","Control",4,1,987,"Native 12","Native"
"2500","PictureAccept","Ambiguous",2,1,2301,"Native 12","Native"
"2516","PictureAccept","Control",7,1,797,"Native 12","Native"
"2568","PictureAccept","Ambiguous",8,1,3014,"Native 12","Native"
"2572","PictureAccept","Unambiguous",3,1,2162,"Native 12","Native"
"2576","PictureAccept","Unambiguous",9,0,2114,"Native 12","Native"
"2588","PictureAccept","Control",1,1,1595,"Native 12","Native"
"2592","PictureAccept","Control",13,1,1157,"Native 12","Native"
"2600","PictureAccept","Ambiguous",14,0,2005,"Native 12","Native"
"2620","PictureAccept","Ambiguous",11,1,1640,"Native 12","Native"
"2644","PictureAccept","Control",10,1,1987,"Native 12","Native"
"2652","PictureAccept","Ambiguous",5,1,1337,"Native 12","Native"
"2660","PictureAccept","Unambiguous",6,1,2725,"Native 12","Native"
"2664","PictureAccept","Control",16,1,1308,"Native 12","Native"
"2680","PictureAccept","Unambiguous",12,1,1121,"Native 12","Native"
"2688","PictureAccept","Unambiguous",15,0,2559,"Native 12","Native"
"2706","PictureAccept","Unambiguous",5,1,2469,"Native 13","Native"
"2710","PictureAccept","Ambiguous",1,0,4361,"Native 13","Native"
"2738","PictureAccept","Control",15,1,1634,"Native 13","Native"
"2746","PictureAccept","Unambiguous",8,0,2023,"Native 13","Native"
"2762","PictureAccept","Control",6,0,3322,"Native 13","Native"
"2770","PictureAccept","Unambiguous",14,0,3467,"Native 13","Native"
"2782","PictureAccept","Unambiguous",11,1,2049,"Native 13","Native"
"2790","PictureAccept","Ambiguous",10,1,1995,"Native 13","Native"
"2794","PictureAccept","Control",3,1,1944,"Native 13","Native"
"2810","PictureAccept","Ambiguous",7,0,886,"Native 13","Native"
"2818","PictureAccept","Unambiguous",2,1,2773,"Native 13","Native"
"2822","PictureAccept","Control",9,1,1903,"Native 13","Native"
"2826","PictureAccept","Control",12,1,2744,"Native 13","Native"
"2870","PictureAccept","Unambiguous",17,1,1374,"Native 13","Native"
"2890","PictureAccept","Control",18,1,1051,"Native 13","Native"
"2894","PictureAccept","Ambiguous",16,0,2102,"Native 13","Native"
"2898","PictureAccept","Ambiguous",4,1,2569,"Native 13","Native"
"2906","PictureAccept","Ambiguous",13,1,2913,"Native 13","Native"
"2944","PictureAccept","Unambiguous",10,0,2792,"Native 14","Native"
"2960","PictureAccept","Unambiguous",13,1,2712,"Native 14","Native"
"2964","PictureAccept","Control",11,1,3561,"Native 14","Native"
"2972","PictureAccept","Ambiguous",9,1,1269,"Native 14","Native"
"2976","PictureAccept","Unambiguous",16,1,1715,"Native 14","Native"
"2992","PictureAccept","Ambiguous",3,1,3923,"Native 14","Native"
"2996","PictureAccept","Unambiguous",1,1,3121,"Native 14","Native"
"3016","PictureAccept","Control",8,1,5177,"Native 14","Native"
"3024","PictureAccept","Ambiguous",12,1,2243,"Native 14","Native"
"3040","PictureAccept","Control",5,1,1333,"Native 14","Native"
"3048","PictureAccept","Control",14,1,2053,"Native 14","Native"
"3056","PictureAccept","Control",17,1,1246,"Native 14","Native"
"3060","PictureAccept","Unambiguous",7,1,2845,"Native 14","Native"
"3064","PictureAccept","Ambiguous",18,1,2203,"Native 14","Native"
"3096","PictureAccept","Control",2,1,2537,"Native 14","Native"
"3116","PictureAccept","Ambiguous",6,1,4019,"Native 14","Native"
"3124","PictureAccept","Ambiguous",15,1,1258,"Native 14","Native"
"3132","PictureAccept","Unambiguous",4,1,1701,"Native 14","Native"
"3146","PictureAccept","Unambiguous",15,0,1957,"Native 15","Native"
"3166","PictureAccept","Ambiguous",17,1,1003,"Native 15","Native"
"3174","PictureAccept","Ambiguous",8,1,1221,"Native 15","Native"
"3194","PictureAccept","Control",4,1,741,"Native 15","Native"
"3202","PictureAccept","Control",10,1,1278,"Native 15","Native"
"3246","PictureAccept","Control",16,1,1453,"Native 15","Native"
"3250","PictureAccept","Unambiguous",3,0,1432,"Native 15","Native"
"3254","PictureAccept","Control",13,1,1489,"Native 15","Native"
"3258","PictureAccept","Unambiguous",6,0,784,"Native 15","Native"
"3270","PictureAccept","Unambiguous",12,1,696,"Native 15","Native"
"3278","PictureAccept","Ambiguous",5,1,1109,"Native 15","Native"
"3286","PictureAccept","Unambiguous",9,1,1337,"Native 15","Native"
"3310","PictureAccept","Unambiguous",18,0,1001,"Native 15","Native"
"3314","PictureAccept","Ambiguous",2,0,742,"Native 15","Native"
"3326","PictureAccept","Ambiguous",11,1,2017,"Native 15","Native"
"3338","PictureAccept","Ambiguous",14,1,1873,"Native 15","Native"
"3346","PictureAccept","Control",1,0,1229,"Native 15","Native"
"3354","PictureAccept","Control",7,1,1088,"Native 15","Native"
"3370","PictureAccept","Control",15,1,2582,"Native 16","Native"
"3418","PictureAccept","Ambiguous",10,0,3746,"Native 16","Native"
"3422","PictureAccept","Control",6,1,2263,"Native 16","Native"
"3454","PictureAccept","Ambiguous",16,1,4455,"Native 16","Native"
"3466","PictureAccept","Unambiguous",17,0,8432,"Native 16","Native"
"3470","PictureAccept","Ambiguous",13,1,2373,"Native 16","Native"
"3478","PictureAccept","Unambiguous",2,0,3315,"Native 16","Native"
"3490","PictureAccept","Ambiguous",4,1,1194,"Native 16","Native"
"3498","PictureAccept","Ambiguous",7,1,1618,"Native 16","Native"
"3518","PictureAccept","Unambiguous",8,1,1848,"Native 16","Native"
"3550","PictureAccept","Ambiguous",1,0,3155,"Native 16","Native"
"3554","PictureAccept","Unambiguous",11,0,6630,"Native 16","Native"
"3558","PictureAccept","Control",18,1,2411,"Native 16","Native"
"3562","PictureAccept","Control",9,1,2043,"Native 16","Native"
"3566","PictureAccept","Control",3,1,1717,"Native 16","Native"
"3570","PictureAccept","Unambiguous",14,1,3533,"Native 16","Native"
"3574","PictureAccept","Control",12,1,1605,"Native 16","Native"
"3578","PictureAccept","Unambiguous",5,0,1425,"Native 16","Native"
"3596","PictureAccept","Ambiguous",15,0,2025,"Native 17","Native"
"3624","PictureAccept","Unambiguous",10,1,3698,"Native 17","Native"
"3628","PictureAccept","Control",5,1,1046,"Native 17","Native"
"3636","PictureAccept","Unambiguous",1,1,2269,"Native 17","Native"
"3656","PictureAccept","Unambiguous",16,1,2900,"Native 17","Native"
"3660","PictureAccept","Unambiguous",4,0,3119,"Native 17","Native"
"3700","PictureAccept","Unambiguous",13,1,2163,"Native 17","Native"
"3708","PictureAccept","Ambiguous",18,1,2330,"Native 17","Native"
"3712","PictureAccept","Control",17,1,4675,"Native 17","Native"
"3720","PictureAccept","Ambiguous",3,1,1949,"Native 17","Native"
"3732","PictureAccept","Ambiguous",6,1,1984,"Native 17","Native"
"3736","PictureAccept","Control",14,1,1764,"Native 17","Native"
"3748","PictureAccept","Control",2,1,2191,"Native 17","Native"
"3760","PictureAccept","Control",11,1,1520,"Native 17","Native"
"3776","PictureAccept","Ambiguous",9,1,1336,"Native 17","Native"
"3784","PictureAccept","Unambiguous",7,1,2280,"Native 17","Native"
"3792","PictureAccept","Ambiguous",12,1,1549,"Native 17","Native"
"3804","PictureAccept","Control",8,0,3313,"Native 17","Native"
"3822","PictureAccept","Ambiguous",13,0,6529,"Native 18","Native"
"3834","PictureAccept","Control",9,1,2340,"Native 18","Native"
"3842","PictureAccept","Unambiguous",11,1,3701,"Native 18","Native"
"3874","PictureAccept","Unambiguous",8,1,4992,"Native 18","Native"
"3878","PictureAccept","Control",12,1,1501,"Native 18","Native"
"3882","PictureAccept","Ambiguous",16,1,2362,"Native 18","Native"
"3894","PictureAccept","Ambiguous",4,1,1992,"Native 18","Native"
"3898","PictureAccept","Ambiguous",1,1,2319,"Native 18","Native"
"3906","PictureAccept","Ambiguous",7,1,1463,"Native 18","Native"
"3914","PictureAccept","Unambiguous",5,1,3104,"Native 18","Native"
"3946","PictureAccept","Unambiguous",17,1,1643,"Native 18","Native"
"3974","PictureAccept","Ambiguous",10,1,1283,"Native 18","Native"
"3982","PictureAccept","Control",18,1,1578,"Native 18","Native"
"3990","PictureAccept","Control",6,1,1387,"Native 18","Native"
"3994","PictureAccept","Unambiguous",14,1,1464,"Native 18","Native"
"3998","PictureAccept","Unambiguous",2,1,2302,"Native 18","Native"
"4010","PictureAccept","Control",15,1,1425,"Native 18","Native"
"4014","PictureAccept","Control",3,1,1390,"Native 18","Native"
"4052","PictureAccept","Unambiguous",1,0,5192,"Native 19","Native"
"4060","PictureAccept","Control",8,0,2035,"Native 19","Native"
"4080","PictureAccept","Unambiguous",4,1,1589,"Native 19","Native"
"4088","PictureAccept","Ambiguous",3,1,3911,"Native 19","Native"
"4104","PictureAccept","Control",17,1,3787,"Native 19","Native"
"4112","PictureAccept","Control",2,1,1492,"Native 19","Native"
"4140","PictureAccept","Unambiguous",10,0,3627,"Native 19","Native"
"4168","PictureAccept","Ambiguous",15,0,6963,"Native 19","Native"
"4172","PictureAccept","Control",11,0,5379,"Native 19","Native"
"4188","PictureAccept","Unambiguous",7,1,1460,"Native 19","Native"
"4192","PictureAccept","Ambiguous",9,0,1847,"Native 19","Native"
"4196","PictureAccept","Unambiguous",13,1,1965,"Native 19","Native"
"4208","PictureAccept","Control",5,1,1177,"Native 19","Native"
"4212","PictureAccept","Unambiguous",16,1,2894,"Native 19","Native"
"4224","PictureAccept","Ambiguous",6,0,2994,"Native 19","Native"
"4228","PictureAccept","Ambiguous",18,0,4411,"Native 19","Native"
"4236","PictureAccept","Control",14,1,3376,"Native 19","Native"
"4248","PictureAccept","Ambiguous",12,1,1268,"Native 19","Native"
"4296","PictureAccept","Control",10,0,4112,"Native 20","Native"
"4304","PictureAccept","Unambiguous",18,1,2160,"Native 20","Native"
"4308","PictureAccept","Ambiguous",17,1,2218,"Native 20","Native"
"4320","PictureAccept","Control",1,1,1085,"Native 20","Native"
"4340","PictureAccept","Control",4,1,2812,"Native 20","Native"
"4348","PictureAccept","Ambiguous",11,0,782,"Native 20","Native"
"4356","PictureAccept","Unambiguous",6,1,929,"Native 20","Native"
"4388","PictureAccept","Unambiguous",9,0,4993,"Native 20","Native"
"4404","PictureAccept","Unambiguous",15,0,1082,"Native 20","Native"
"4408","PictureAccept","Ambiguous",14,0,2228,"Native 20","Native"
"4412","PictureAccept","Unambiguous",12,0,2128,"Native 20","Native"
"4420","PictureAccept","Ambiguous",5,0,1593,"Native 20","Native"
"4428","PictureAccept","Control",7,1,911,"Native 20","Native"
"4436","PictureAccept","Ambiguous",8,0,2898,"Native 20","Native"
"4452","PictureAccept","Ambiguous",2,1,1454,"Native 20","Native"
"4464","PictureAccept","Unambiguous",3,0,602,"Native 20","Native"
"4468","PictureAccept","Control",13,0,1299,"Native 20","Native"
"4476","PictureAccept","Control",16,1,1510,"Native 20","Native"
"4494","PictureAccept","Unambiguous",2,1,2185,"Native 21","Native"
"4498","PictureAccept","Control",9,0,2888,"Native 21","Native"
"4506","PictureAccept","Unambiguous",17,1,3101,"Native 21","Native"
"4518","PictureAccept","Ambiguous",13,1,1425,"Native 21","Native"
"4526","PictureAccept","Control",15,0,3387,"Native 21","Native"
"4562","PictureAccept","Control",6,0,1785,"Native 21","Native"
"4574","PictureAccept","Ambiguous",4,1,1440,"Native 21","Native"
"4586","PictureAccept","Unambiguous",11,0,2779,"Native 21","Native"
"4602","PictureAccept","Control",3,0,2199,"Native 21","Native"
"4610","PictureAccept","Unambiguous",5,1,2100,"Native 21","Native"
"4614","PictureAccept","Control",12,1,3311,"Native 21","Native"
"4626","PictureAccept","Ambiguous",1,0,1449,"Native 21","Native"
"4630","PictureAccept","Ambiguous",10,0,3499,"Native 21","Native"
"4654","PictureAccept","Ambiguous",7,0,905,"Native 21","Native"
"4662","PictureAccept","Control",18,1,1678,"Native 21","Native"
"4666","PictureAccept","Ambiguous",16,1,1914,"Native 21","Native"
"4674","PictureAccept","Unambiguous",8,1,2210,"Native 21","Native"
"4698","PictureAccept","Unambiguous",14,1,2201,"Native 21","Native"
"4714","PictureAccept","Ambiguous",3,1,1428,"Native 22","Native"
"4718","PictureAccept","Unambiguous",4,1,1690,"Native 22","Native"
"4722","PictureAccept","Control",2,1,1296,"Native 22","Native"
"4738","PictureAccept","Control",17,1,2871,"Native 22","Native"
"4746","PictureAccept","Control",8,1,2915,"Native 22","Native"
"4766","PictureAccept","Control",5,1,1219,"Native 22","Native"
"4770","PictureAccept","Unambiguous",10,1,1689,"Native 22","Native"
"4774","PictureAccept","Unambiguous",1,1,1276,"Native 22","Native"
"4782","PictureAccept","Control",11,1,799,"Native 22","Native"
"4786","PictureAccept","Control",14,1,2037,"Native 22","Native"
"4794","PictureAccept","Ambiguous",9,1,766,"Native 22","Native"
"4802","PictureAccept","Unambiguous",7,1,651,"Native 22","Native"
"4822","PictureAccept","Ambiguous",18,1,1044,"Native 22","Native"
"4830","PictureAccept","Unambiguous",13,1,1542,"Native 22","Native"
"4882","PictureAccept","Ambiguous",15,0,4972,"Native 22","Native"
"4886","PictureAccept","Ambiguous",6,1,1814,"Native 22","Native"
"4914","PictureAccept","Ambiguous",12,1,1422,"Native 22","Native"
"4926","PictureAccept","Unambiguous",16,1,1614,"Native 22","Native"
"4940","PictureAccept","Unambiguous",3,1,3055,"Native 23","Native"
"4952","PictureAccept","Ambiguous",5,1,1498,"Native 23","Native"
"4956","PictureAccept","Unambiguous",6,1,2284,"Native 23","Native"
"4980","PictureAccept","Unambiguous",18,1,1982,"Native 23","Native"
"4988","PictureAccept","Control",13,1,1405,"Native 23","Native"
"4992","PictureAccept","Control",7,1,1397,"Native 23","Native"
"4996","PictureAccept","Unambiguous",9,1,1633,"Native 23","Native"
"5012","PictureAccept","Unambiguous",15,0,6917,"Native 23","Native"
"5016","PictureAccept","Ambiguous",11,1,4519,"Native 23","Native"
"5028","PictureAccept","Ambiguous",14,1,1006,"Native 23","Native"
"5040","PictureAccept","Ambiguous",8,1,1303,"Native 23","Native"
"5052","PictureAccept","Control",1,1,1455,"Native 23","Native"
"5084","PictureAccept","Ambiguous",2,1,1138,"Native 23","Native"
"5088","PictureAccept","Control",10,1,1123,"Native 23","Native"
"5104","PictureAccept","Control",16,1,715,"Native 23","Native"
"5108","PictureAccept","Control",4,1,965,"Native 23","Native"
"5120","PictureAccept","Ambiguous",17,1,1197,"Native 23","Native"
"5144","PictureAccept","Unambiguous",12,1,1188,"Native 23","Native"
"5168","PictureAccept","Unambiguous",2,1,1408,"Native 24","Native"
"5180","PictureAccept","Ambiguous",10,0,2902,"Native 24","Native"
"5188","PictureAccept","Control",15,1,6569,"Native 24","Native"
"5216","PictureAccept","Ambiguous",7,0,2042,"Native 24","Native"
