"","controller","condition","item","rt","NA","subject","group"
"15149","DashedSentence","Unambiguous",11,9865,"FALSE","Non-Native 28","Non-Native"
"15157","DashedSentence","Unambiguous",14,5089,"FALSE","Non-Native 28","Non-Native"
"15165","DashedSentence","Ambiguous",1,5262,"FALSE","Non-Native 28","Non-Native"
"15173","DashedSentence","Ambiguous",7,6085,"FALSE","Non-Native 28","Non-Native"
"15181","DashedSentence","Control",18,4948,"FALSE","Non-Native 28","Non-Native"
"15193","DashedSentence","Control",9,4742,"FALSE","Non-Native 28","Non-Native"
"15201","DashedSentence","Ambiguous",10,8603,"FALSE","Non-Native 28","Non-Native"
"15209","DashedSentence","Ambiguous",16,8717,"FALSE","Non-Native 28","Non-Native"
"15213","DashedSentence","Control",12,7681,"FALSE","Non-Native 28","Non-Native"
"15225","DashedSentence","Ambiguous",13,6713,"FALSE","Non-Native 28","Non-Native"
"15247","DashedSentence","Unambiguous",13,6822,"FALSE","Non-Native 29","Non-Native"
"15259","DashedSentence","Ambiguous",6,8005,"FALSE","Non-Native 29","Non-Native"
"15271","DashedSentence","Unambiguous",16,9678,"FALSE","Non-Native 29","Non-Native"
"15303","DashedSentence","Control",17,7738,"FALSE","Non-Native 29","Non-Native"
"15307","DashedSentence","Ambiguous",9,5136,"FALSE","Non-Native 29","Non-Native"
"15331","DashedSentence","Ambiguous",15,7081,"FALSE","Non-Native 29","Non-Native"
"15335","DashedSentence","Unambiguous",1,3694,"FALSE","Non-Native 29","Non-Native"
"15339","DashedSentence","Control",5,6327,"FALSE","Non-Native 29","Non-Native"
"15343","DashedSentence","Control",11,7204,"FALSE","Non-Native 29","Non-Native"
"15347","DashedSentence","Control",8,5375,"FALSE","Non-Native 29","Non-Native"
"15375","DashedSentence","Control",14,2716,"FALSE","Non-Native 29","Non-Native"
"15379","DashedSentence","Ambiguous",18,5837,"FALSE","Non-Native 29","Non-Native"
"15383","DashedSentence","Control",2,4114,"FALSE","Non-Native 29","Non-Native"
"15415","DashedSentence","Unambiguous",10,4941,"FALSE","Non-Native 29","Non-Native"
"15443","DashedSentence","Unambiguous",7,4223,"FALSE","Non-Native 29","Non-Native"
"15447","DashedSentence","Ambiguous",3,3158,"FALSE","Non-Native 29","Non-Native"
"15451","DashedSentence","Unambiguous",4,4591,"FALSE","Non-Native 29","Non-Native"
"15455","DashedSentence","Ambiguous",12,6313,"FALSE","Non-Native 29","Non-Native"
"15465","DashedSentence","Ambiguous",14,9950,"FALSE","Non-Native 30","Non-Native"
"15473","DashedSentence","Unambiguous",6,4358,"FALSE","Non-Native 30","Non-Native"
"15529","DashedSentence","Ambiguous",17,3478,"FALSE","Non-Native 30","Non-Native"
"15533","DashedSentence","Unambiguous",15,2561,"FALSE","Non-Native 30","Non-Native"
"15537","DashedSentence","Control",1,3723,"FALSE","Non-Native 30","Non-Native"
"15549","DashedSentence","Ambiguous",5,3626,"FALSE","Non-Native 30","Non-Native"
"15553","DashedSentence","Control",4,8882,"FALSE","Non-Native 30","Non-Native"
"15557","DashedSentence","Control",16,6706,"FALSE","Non-Native 30","Non-Native"
"15565","DashedSentence","Unambiguous",12,13309,"FALSE","Non-Native 30","Non-Native"
"15577","DashedSentence","Control",13,5526,"FALSE","Non-Native 30","Non-Native"
"15589","DashedSentence","Ambiguous",8,7749,"FALSE","Non-Native 30","Non-Native"
"15609","DashedSentence","Ambiguous",11,4874,"FALSE","Non-Native 30","Non-Native"
"15613","DashedSentence","Control",10,7503,"FALSE","Non-Native 30","Non-Native"
"15621","DashedSentence","Unambiguous",18,3990,"FALSE","Non-Native 30","Non-Native"
"15629","DashedSentence","Unambiguous",3,2336,"FALSE","Non-Native 30","Non-Native"
"15633","DashedSentence","Control",7,2426,"FALSE","Non-Native 30","Non-Native"
"15669","DashedSentence","Ambiguous",2,6694,"FALSE","Non-Native 30","Non-Native"
"15677","DashedSentence","Unambiguous",9,5344,"FALSE","Non-Native 30","Non-Native"
"15691","DashedSentence","Ambiguous",10,14800,"FALSE","Non-Native 31","Non-Native"
"15695","DashedSentence","Ambiguous",4,7804,"FALSE","Non-Native 31","Non-Native"
"15715","DashedSentence","Unambiguous",11,17197,"FALSE","Non-Native 31","Non-Native"
"15743","DashedSentence","Unambiguous",17,10770,"FALSE","Non-Native 31","Non-Native"
"15751","DashedSentence","Control",12,7878,"FALSE","Non-Native 31","Non-Native"
"15755","DashedSentence","Unambiguous",5,9212,"FALSE","Non-Native 31","Non-Native"
"15763","DashedSentence","Ambiguous",16,11552,"FALSE","Non-Native 31","Non-Native"
"15775","DashedSentence","Unambiguous",8,10943,"FALSE","Non-Native 31","Non-Native"
"15783","DashedSentence","Ambiguous",7,17055,"FALSE","Non-Native 31","Non-Native"
"15787","DashedSentence","Control",18,11045,"FALSE","Non-Native 31","Non-Native"
"15795","DashedSentence","Control",3,9502,"FALSE","Non-Native 31","Non-Native"
"15811","DashedSentence","Unambiguous",14,9723,"FALSE","Non-Native 31","Non-Native"
"15823","DashedSentence","Control",6,13250,"FALSE","Non-Native 31","Non-Native"
"15859","DashedSentence","Unambiguous",2,13798,"FALSE","Non-Native 31","Non-Native"
"15871","DashedSentence","Ambiguous",1,21353,"FALSE","Non-Native 31","Non-Native"
"15879","DashedSentence","Ambiguous",13,18692,"FALSE","Non-Native 31","Non-Native"
"15895","DashedSentence","Control",9,9751,"FALSE","Non-Native 31","Non-Native"
"15899","DashedSentence","Control",15,8870,"FALSE","Non-Native 31","Non-Native"
"15919","DashedSentence","Ambiguous",6,10838,"FALSE","Non-Native 32","Non-Native"
"15943","DashedSentence","Unambiguous",10,6143,"FALSE","Non-Native 32","Non-Native"
"15955","DashedSentence","Unambiguous",7,8023,"FALSE","Non-Native 32","Non-Native"
"15967","DashedSentence","Ambiguous",15,4760,"FALSE","Non-Native 32","Non-Native"
"15971","DashedSentence","Unambiguous",16,3840,"FALSE","Non-Native 32","Non-Native"
"15979","DashedSentence","Ambiguous",3,13327,"FALSE","Non-Native 32","Non-Native"
"15995","DashedSentence","Ambiguous",9,4138,"FALSE","Non-Native 32","Non-Native"
"16031","DashedSentence","Control",14,15306,"FALSE","Non-Native 32","Non-Native"
"16047","DashedSentence","Control",17,4970,"FALSE","Non-Native 32","Non-Native"
"16055","DashedSentence","Unambiguous",4,10327,"FALSE","Non-Native 32","Non-Native"
"16063","DashedSentence","Control",5,3474,"FALSE","Non-Native 32","Non-Native"
"16067","DashedSentence","Control",8,4659,"FALSE","Non-Native 32","Non-Native"
"16071","DashedSentence","Ambiguous",18,5761,"FALSE","Non-Native 32","Non-Native"
"16083","DashedSentence","Unambiguous",13,5918,"FALSE","Non-Native 32","Non-Native"
"16087","DashedSentence","Control",2,10431,"FALSE","Non-Native 32","Non-Native"
"16103","DashedSentence","Unambiguous",1,4637,"FALSE","Non-Native 32","Non-Native"
"16111","DashedSentence","Ambiguous",12,7713,"FALSE","Non-Native 32","Non-Native"
"16123","DashedSentence","Control",11,3833,"FALSE","Non-Native 32","Non-Native"
"16145","DashedSentence","Ambiguous",2,5938,"FALSE","Non-Native 33","Non-Native"
"16165","DashedSentence","Ambiguous",11,5603,"FALSE","Non-Native 33","Non-Native"
"16177","DashedSentence","Control",13,8232,"FALSE","Non-Native 33","Non-Native"
"16197","DashedSentence","Unambiguous",15,4058,"FALSE","Non-Native 33","Non-Native"
"16201","DashedSentence","Control",10,7735,"FALSE","Non-Native 33","Non-Native"
"16229","DashedSentence","Unambiguous",12,3034,"FALSE","Non-Native 33","Non-Native"
"16241","DashedSentence","Control",4,3557,"FALSE","Non-Native 33","Non-Native"
"16245","DashedSentence","Unambiguous",18,6400,"FALSE","Non-Native 33","Non-Native"
"16253","DashedSentence","Ambiguous",14,5781,"FALSE","Non-Native 33","Non-Native"
"16265","DashedSentence","Ambiguous",5,5733,"FALSE","Non-Native 33","Non-Native"
"16269","DashedSentence","Control",7,6786,"FALSE","Non-Native 33","Non-Native"
"16273","DashedSentence","Unambiguous",3,4769,"FALSE","Non-Native 33","Non-Native"
"16277","DashedSentence","Unambiguous",6,4430,"FALSE","Non-Native 33","Non-Native"
"16285","DashedSentence","Ambiguous",17,5590,"FALSE","Non-Native 33","Non-Native"
"16305","DashedSentence","Unambiguous",9,4718,"FALSE","Non-Native 33","Non-Native"
"16321","DashedSentence","Control",16,3974,"FALSE","Non-Native 33","Non-Native"
"16325","DashedSentence","Ambiguous",8,4106,"FALSE","Non-Native 33","Non-Native"
"16341","DashedSentence","Control",1,6035,"FALSE","Non-Native 33","Non-Native"
"16371","DashedSentence","Ambiguous",4,11262,"FALSE","Non-Native 34","Non-Native"
"16379","DashedSentence","Control",9,8774,"FALSE","Non-Native 34","Non-Native"
"16395","DashedSentence","Ambiguous",16,21047,"FALSE","Non-Native 34","Non-Native"
"16399","DashedSentence","Unambiguous",11,23208,"FALSE","Non-Native 34","Non-Native"
"16415","DashedSentence","Control",18,24083,"FALSE","Non-Native 34","Non-Native"
"16419","DashedSentence","Control",15,14838,"FALSE","Non-Native 34","Non-Native"
"16423","DashedSentence","Ambiguous",10,4944,"FALSE","Non-Native 34","Non-Native"
"16463","DashedSentence","Unambiguous",2,5410,"FALSE","Non-Native 34","Non-Native"
"16479","DashedSentence","Unambiguous",17,8793,"FALSE","Non-Native 34","Non-Native"
"16483","DashedSentence","Unambiguous",14,2571,"FALSE","Non-Native 34","Non-Native"
"16499","DashedSentence","Ambiguous",7,10730,"FALSE","Non-Native 34","Non-Native"
"16511","DashedSentence","Control",12,9451,"FALSE","Non-Native 34","Non-Native"
"16515","DashedSentence","Control",6,3351,"FALSE","Non-Native 34","Non-Native"
"16519","DashedSentence","Ambiguous",13,3644,"FALSE","Non-Native 34","Non-Native"
"16535","DashedSentence","Unambiguous",5,3579,"FALSE","Non-Native 34","Non-Native"
"16547","DashedSentence","Unambiguous",8,22158,"FALSE","Non-Native 34","Non-Native"
"16563","DashedSentence","Control",3,8083,"FALSE","Non-Native 34","Non-Native"
"16575","DashedSentence","Ambiguous",1,10295,"FALSE","Non-Native 34","Non-Native"
"16593","DashedSentence","Ambiguous",9,10304,"FALSE","Non-Native 35","Non-Native"
"16609","DashedSentence","Unambiguous",10,6101,"FALSE","Non-Native 35","Non-Native"
"16617","DashedSentence","Unambiguous",13,8046,"FALSE","Non-Native 35","Non-Native"
"16629","DashedSentence","Ambiguous",6,4021,"FALSE","Non-Native 35","Non-Native"
"16633","DashedSentence","Ambiguous",3,13453,"FALSE","Non-Native 35","Non-Native"
"16641","DashedSentence","Ambiguous",18,15007,"FALSE","Non-Native 35","Non-Native"
"16649","DashedSentence","Unambiguous",16,4477,"FALSE","Non-Native 35","Non-Native"
"16661","DashedSentence","Unambiguous",4,5889,"FALSE","Non-Native 35","Non-Native"
"16673","DashedSentence","Ambiguous",12,3895,"FALSE","Non-Native 35","Non-Native"
"16685","DashedSentence","Ambiguous",15,18955,"FALSE","Non-Native 35","Non-Native"
"16693","DashedSentence","Control",17,6069,"FALSE","Non-Native 35","Non-Native"
"16705","DashedSentence","Control",8,7514,"FALSE","Non-Native 35","Non-Native"
"16713","DashedSentence","Unambiguous",1,5108,"FALSE","Non-Native 35","Non-Native"
"16725","DashedSentence","Control",2,4206,"FALSE","Non-Native 35","Non-Native"
"16737","DashedSentence","Unambiguous",7,5208,"FALSE","Non-Native 35","Non-Native"
"16765","DashedSentence","Control",11,25373,"FALSE","Non-Native 35","Non-Native"
"16789","DashedSentence","Control",5,9117,"FALSE","Non-Native 35","Non-Native"
"16797","DashedSentence","Control",14,3553,"FALSE","Non-Native 35","Non-Native"
"16815","DashedSentence","Control",1,8818,"FALSE","Non-Native 36","Non-Native"
"16831","DashedSentence","Control",16,8335,"FALSE","Non-Native 36","Non-Native"
"16835","DashedSentence","Ambiguous",14,8776,"FALSE","Non-Native 36","Non-Native"
"16843","DashedSentence","Unambiguous",12,11915,"FALSE","Non-Native 36","Non-Native"
"16863","DashedSentence","Ambiguous",17,10077,"FALSE","Non-Native 36","Non-Native"
"16875","DashedSentence","Unambiguous",15,15226,"FALSE","Non-Native 36","Non-Native"
"16891","DashedSentence","Ambiguous",5,6823,"FALSE","Non-Native 36","Non-Native"
"16911","DashedSentence","Unambiguous",18,24458,"FALSE","Non-Native 36","Non-Native"
"16923","DashedSentence","Unambiguous",3,5411,"FALSE","Non-Native 36","Non-Native"
"16927","DashedSentence","Control",13,4577,"FALSE","Non-Native 36","Non-Native"
"16947","DashedSentence","Control",4,2084,"FALSE","Non-Native 36","Non-Native"
"16951","DashedSentence","Control",7,7276,"FALSE","Non-Native 36","Non-Native"
"16955","DashedSentence","Unambiguous",6,2911,"FALSE","Non-Native 36","Non-Native"
"16967","DashedSentence","Control",10,5258,"FALSE","Non-Native 36","Non-Native"
"16971","DashedSentence","Ambiguous",2,5345,"FALSE","Non-Native 36","Non-Native"
"16983","DashedSentence","Ambiguous",11,8180,"FALSE","Non-Native 36","Non-Native"
"16995","DashedSentence","Ambiguous",8,3457,"FALSE","Non-Native 36","Non-Native"
"17007","DashedSentence","Unambiguous",9,8170,"FALSE","Non-Native 36","Non-Native"
"17037","DashedSentence","Ambiguous",13,4837,"FALSE","Non-Native 37","Non-Native"
"17069","DashedSentence","Ambiguous",16,5656,"FALSE","Non-Native 37","Non-Native"
"17081","DashedSentence","Ambiguous",7,6527,"FALSE","Non-Native 37","Non-Native"
"17093","DashedSentence","Control",3,7533,"FALSE","Non-Native 37","Non-Native"
"17105","DashedSentence","Ambiguous",4,3183,"FALSE","Non-Native 37","Non-Native"
"17121","DashedSentence","Unambiguous",2,8416,"FALSE","Non-Native 37","Non-Native"
"17133","DashedSentence","Unambiguous",8,5366,"FALSE","Non-Native 37","Non-Native"
"17137","DashedSentence","Control",6,2378,"FALSE","Non-Native 37","Non-Native"
"17145","DashedSentence","Unambiguous",17,2710,"FALSE","Non-Native 37","Non-Native"
"17161","DashedSentence","Unambiguous",11,3679,"FALSE","Non-Native 37","Non-Native"
"17165","DashedSentence","Control",15,3238,"FALSE","Non-Native 37","Non-Native"
"17169","DashedSentence","Unambiguous",5,3587,"FALSE","Non-Native 37","Non-Native"
"17173","DashedSentence","Unambiguous",14,3080,"FALSE","Non-Native 37","Non-Native"
"17177","DashedSentence","Ambiguous",10,4621,"FALSE","Non-Native 37","Non-Native"
"17181","DashedSentence","Control",9,12231,"FALSE","Non-Native 37","Non-Native"
"17205","DashedSentence","Control",12,1934,"FALSE","Non-Native 37","Non-Native"
"17217","DashedSentence","Ambiguous",1,3268,"FALSE","Non-Native 37","Non-Native"
"17221","DashedSentence","Control",18,4098,"FALSE","Non-Native 37","Non-Native"
"17265","DashedSentence","Unambiguous",13,8454,"FALSE","Non-Native 38","Non-Native"
"17277","DashedSentence","Control",17,6977,"FALSE","Non-Native 38","Non-Native"
"17293","DashedSentence","Ambiguous",9,11027,"FALSE","Non-Native 38","Non-Native"
"17317","DashedSentence","Ambiguous",3,12209,"FALSE","Non-Native 38","Non-Native"
"17329","DashedSentence","Control",11,10076,"FALSE","Non-Native 38","Non-Native"
"17341","DashedSentence","Ambiguous",12,6207,"FALSE","Non-Native 38","Non-Native"
"17345","DashedSentence","Control",8,20272,"FALSE","Non-Native 38","Non-Native"
"17357","DashedSentence","Unambiguous",1,7177,"FALSE","Non-Native 38","Non-Native"
"17361","DashedSentence","Ambiguous",6,6842,"FALSE","Non-Native 38","Non-Native"
"17373","DashedSentence","Unambiguous",10,7983,"FALSE","Non-Native 38","Non-Native"
"17381","DashedSentence","Control",14,5345,"FALSE","Non-Native 38","Non-Native"
"17393","DashedSentence","Unambiguous",7,8224,"FALSE","Non-Native 38","Non-Native"
"17409","DashedSentence","Control",2,3812,"FALSE","Non-Native 38","Non-Native"
"17421","DashedSentence","Ambiguous",18,4863,"FALSE","Non-Native 38","Non-Native"
"17429","DashedSentence","Unambiguous",16,6592,"FALSE","Non-Native 38","Non-Native"
"17437","DashedSentence","Control",5,7064,"FALSE","Non-Native 38","Non-Native"
"17441","DashedSentence","Unambiguous",4,5150,"FALSE","Non-Native 38","Non-Native"
"17469","DashedSentence","Ambiguous",15,6964,"FALSE","Non-Native 38","Non-Native"
"17481","DashedSentence","Unambiguous",18,251,"FALSE","Non-Native 39","Non-Native"
"17505","DashedSentence","Unambiguous",12,4973,"FALSE","Non-Native 39","Non-Native"
"17529","DashedSentence","Ambiguous",11,13817,"FALSE","Non-Native 39","Non-Native"
"17537","DashedSentence","Control",7,4713,"FALSE","Non-Native 39","Non-Native"
"17545","DashedSentence","Control",13,7639,"FALSE","Non-Native 39","Non-Native"
"17569","DashedSentence","Ambiguous",2,12717,"FALSE","Non-Native 39","Non-Native"
"17581","DashedSentence","Control",4,8173,"FALSE","Non-Native 39","Non-Native"
"17585","DashedSentence","Unambiguous",15,7426,"FALSE","Non-Native 39","Non-Native"
"17609","DashedSentence","Control",10,13352,"FALSE","Non-Native 39","Non-Native"
"17633","DashedSentence","Control",1,4189,"FALSE","Non-Native 39","Non-Native"
"17637","DashedSentence","Ambiguous",17,6236,"FALSE","Non-Native 39","Non-Native"
"17653","DashedSentence","Control",16,842,"FALSE","Non-Native 39","Non-Native"
"17665","DashedSentence","Unambiguous",9,4187,"FALSE","Non-Native 39","Non-Native"
"17669","DashedSentence","Unambiguous",6,4885,"FALSE","Non-Native 39","Non-Native"
"17673","DashedSentence","Ambiguous",8,4908,"FALSE","Non-Native 39","Non-Native"
"17677","DashedSentence","Unambiguous",3,8827,"FALSE","Non-Native 39","Non-Native"
"17689","DashedSentence","Ambiguous",5,10282,"FALSE","Non-Native 39","Non-Native"
"17693","DashedSentence","Ambiguous",14,4157,"FALSE","Non-Native 39","Non-Native"
"17737","DashedSentence","Control",15,4135,"FALSE","Non-Native 40","Non-Native"
"17753","DashedSentence","Control",9,6111,"FALSE","Non-Native 40","Non-Native"
"17765","DashedSentence","Control",3,8176,"FALSE","Non-Native 40","Non-Native"
"17769","DashedSentence","Unambiguous",14,7955,"FALSE","Non-Native 40","Non-Native"
"17773","DashedSentence","Unambiguous",17,5265,"FALSE","Non-Native 40","Non-Native"
"17777","DashedSentence","Ambiguous",7,8254,"FALSE","Non-Native 40","Non-Native"
"17797","DashedSentence","Ambiguous",10,12295,"FALSE","Non-Native 40","Non-Native"
"17805","DashedSentence","Unambiguous",11,5134,"FALSE","Non-Native 40","Non-Native"
"17825","DashedSentence","Control",18,3709,"FALSE","Non-Native 40","Non-Native"
"17845","DashedSentence","Ambiguous",13,5474,"FALSE","Non-Native 40","Non-Native"
"17853","DashedSentence","Ambiguous",16,8447,"FALSE","Non-Native 40","Non-Native"
"17857","DashedSentence","Control",12,8631,"FALSE","Non-Native 40","Non-Native"
"17865","DashedSentence","Ambiguous",1,6791,"FALSE","Non-Native 40","Non-Native"
"17873","DashedSentence","Unambiguous",2,7031,"FALSE","Non-Native 40","Non-Native"
"17885","DashedSentence","Unambiguous",5,5412,"FALSE","Non-Native 40","Non-Native"
"17893","DashedSentence","Ambiguous",4,5829,"FALSE","Non-Native 40","Non-Native"
"17897","DashedSentence","Unambiguous",8,10530,"FALSE","Non-Native 40","Non-Native"
"17909","DashedSentence","Control",6,5272,"FALSE","Non-Native 40","Non-Native"
